T1-AntesDeConectar;T2-AposConectar
1520719169589;1520719172324

Contador;IniLoop;StreamSize;ResponseTime
8102;1520721164176;8103000;123
8103;1520721164316;8104000;136
8104;1520721164443;8105000;125
8105;1520721164580;8106000;134
8106;1520721164711;8107000;129
8107;1520721164844;8108000;130
8108;1520721164968;8109000;120
8109;1520721165102;8110000;132
8110;1520721165241;8111000;136
8111;1520721165375;8112000;132
8112;1520721165500;8113000;123
8113;1520721165638;8114000;134
8114;1520721165762;8115000;122
8115;1520721165897;8116000;132
8116;1520721166021;8117000;122
8117;1520721166154;8118000;130
8118;1520721166283;8119000;125
8119;1520721166416;8120000;130
8120;1520721166559;8121000;139
8121;1520721166690;8122000;129
8122;1520721166817;8123000;125
8123;1520721166950;8124000;129
8124;1520721167075;8125000;123
8125;1520721167200;8126000;121
8126;1520721167335;8127000;134
8127;1520721167476;8128000;138
8128;1520721167604;8129000;124
8129;1520721167735;8130000;128
8130;1520721167869;8131000;130
8131;1520721168002;8132000;131
8132;1520721168129;8133000;125
8133;1520721168265;8134000;132
8134;1520721168397;8135000;130
8135;1520721168527;8136000;127
8136;1520721168651;8137000;121
8137;1520721168790;8138000;137
8138;1520721168916;8139000;122
8139;1520721169043;8140000;124
8140;1520721169176;8141000;130
8141;1520721169302;8142000;123
8142;1520721169434;8143000;130
8143;1520721169566;8144000;129
8144;1520721169693;8145000;125
8145;1520721169823;8146000;126
8146;1520721169948;8147000;123
8147;1520721170081;8148000;130
8148;1520721170211;8149000;127
8149;1520721170343;8150000;130
8150;1520721170472;8151000;126
8151;1520721170602;8152000;127
8152;1520721170724;8153000;119
8153;1520721170857;8154000;129
8154;1520721170988;8155000;128
8155;1520721171115;8156000;124
8156;1520721171253;8157000;135
8157;1520721171385;8158000;129
8158;1520721171520;8159000;131
8159;1520721171644;8160000;122
8160;1520721171779;8161000;131
8161;1520721171911;8162000;130
8162;1520721172043;8163000;130
8163;1520721172172;8164000;126
8164;1520721172302;8165000;127
8165;1520721172433;8166000;127
8166;1520721172561;8167000;126
8167;1520721172687;8168000;124
8168;1520721172825;8169000;134
8169;1520721172951;8170000;123
8170;1520721173084;8171000;129
8171;1520721173215;8172000;128
8172;1520721173346;8173000;128
8173;1520721173474;8174000;126
8174;1520721173603;8175000;126
8175;1520721173733;8176000;126
8176;1520721173866;8177000;130
8177;1520721173993;8178000;125
8178;1520721174125;8179000;128
8179;1520721174262;8180000;135
8180;1520721174391;8181000;125
8181;1520721174527;8182000;132
8182;1520721174656;8183000;127
8183;1520721174785;8184000;125
8184;1520721174920;8185000;133
8185;1520721175053;8186000;129
8186;1520721175183;8187000;126
8187;1520721175312;8188000;127
8188;1520721175449;8189000;133
8189;1520721175620;8190000;169
8190;1520721175753;8191000;129
8191;1520721175878;8192000;123
8192;1520721176013;8193000;132
8193;1520721176145;8194000;128
8194;1520721176281;8195000;134
8195;1520721176407;8196000;122
8196;1520721176538;8197000;129
8197;1520721176668;8198000;127
8198;1520721176801;8199000;129
8199;1520721176931;8200000;128
8200;1520721177064;8201000;130
8201;1520721177194;8202000;127
8202;1520721177324;8203000;127
8203;1520721177446;8204000;118
8204;1520721177578;8205000;129
8205;1520721177716;8206000;135
8206;1520721177843;8207000;124
8207;1520721177968;8208000;122
8208;1520721178101;8209000;130
8209;1520721178228;8210000;124
8210;1520721178357;8211000;126
8211;1520721178488;8212000;128
8212;1520721178618;8213000;129
8213;1520721178756;8214000;134
8214;1520721178887;8215000;129
8215;1520721179022;8216000;131
8216;1520721179157;8217000;132
8217;1520721179291;8218000;131
8218;1520721179431;8219000;137
8219;1520721179559;8220000;126
8220;1520721179695;8221000;132
8221;1520721179824;8222000;126
8222;1520721179956;8223000;128
8223;1520721180087;8224000;129
8224;1520721180217;8225000;128
8225;1520721180357;8226000;138
8226;1520721180484;8227000;123
8227;1520721180620;8228000;133
8228;1520721180745;8229000;122
8229;1520721180879;8230000;131
8230;1520721181004;8231000;122
8231;1520721181144;8232000;137
8232;1520721181272;8233000;124
8233;1520721181401;8234000;127
8234;1520721181528;8235000;125
8235;1520721181664;8236000;133
8236;1520721181796;8237000;130
8237;1520721181930;8238000;130
8238;1520721182068;8239000;136
8239;1520721182217;8240000;146
8240;1520721182344;8241000;124
8241;1520721182471;8242000;124
8242;1520721182612;8243000;138
8243;1520721182731;8244000;117
8244;1520721182866;8245000;131
8245;1520721182993;8246000;126
8246;1520721183126;8247000;131
8247;1520721183255;8248000;125
8248;1520721183397;8249000;139
8249;1520721183525;8250000;125
8250;1520721183657;8251000;129
8251;1520721183790;8252000;129
8252;1520721183916;8253000;125
8253;1520721184042;8254000;123
8254;1520721184172;8255000;126
8255;1520721184296;8256000;121
8256;1520721184434;8257000;135
8257;1520721184569;8258000;132
8258;1520721184705;8259000;132
8259;1520721184837;8260000;130
8260;1520721184968;8261000;128
8261;1520721185093;8262000;122
8262;1520721185226;8263000;130
8263;1520721185362;8264000;134
8264;1520721185496;8265000;131
8265;1520721185625;8266000;126
8266;1520721185756;8267000;128
8267;1520721185888;8268000;129
8268;1520721186027;8269000;136
8269;1520721186151;8270000;121
8270;1520721186284;8271000;131
8271;1520721186412;8272000;125
8272;1520721186545;8273000;129
8273;1520721186673;8274000;126
8274;1520721186801;8275000;125
8275;1520721186926;8276000;122
8276;1520721187060;8277000;130
8277;1520721187195;8278000;132
8278;1520721187338;8279000;141
8279;1520721187467;8280000;126
8280;1520721187598;8281000;130
8281;1520721187729;8282000;128
8282;1520721187868;8283000;136
8283;1520721187999;8284000;127
8284;1520721188127;8285000;125
8285;1520721188258;8286000;128
8286;1520721188387;8287000;126
8287;1520721188516;8288000;126
8288;1520721188649;8289000;130
8289;1520721188787;8290000;135
8290;1520721188925;8291000;133
8291;1520721189049;8292000;121
8292;1520721189181;8293000;129
8293;1520721189307;8294000;123
8294;1520721189439;8295000;129
8295;1520721189567;8296000;125
8296;1520721189700;8297000;130
8297;1520721189827;8298000;125
8298;1520721189959;8299000;128
8299;1520721190094;8300000;131
8300;1520721190228;8301000;131
8301;1520721190358;8302000;126
8302;1520721190495;8303000;134
8303;1520721190624;8304000;126
8304;1520721190761;8305000;135
8305;1520721190889;8306000;127
8306;1520721191023;8307000;130
8307;1520721191150;8308000;124
8308;1520721191292;8309000;140
8309;1520721191425;8310000;130
8310;1520721191563;8311000;135
8311;1520721191689;8312000;124
8312;1520721191828;8313000;136
8313;1520721191952;8314000;122
8314;1520721192092;8315000;137
8315;1520721192219;8316000;123
8316;1520721192347;8317000;126
8317;1520721192481;8318000;132
8318;1520721192615;8319000;131
8319;1520721192749;8320000;131
8320;1520721192881;8321000;129
8321;1520721193015;8322000;130
8322;1520721193153;8323000;136
8323;1520721193282;8324000;127
8324;1520721193431;8325000;145
8325;1520721193565;8326000;132
8326;1520721193698;8327000;129
8327;1520721193827;8328000;128
8328;1520721193956;8329000;125
8329;1520721194085;8330000;126
8330;1520721194216;8331000;127
8331;1520721194345;8332000;128
8332;1520721194478;8333000;130
8333;1520721194608;8334000;128
8334;1520721194745;8335000;135
8335;1520721194871;8336000;123
8336;1520721195000;8337000;125
8337;1520721195142;8338000;139
8338;1520721195271;8339000;126
8339;1520721195403;8340000;129
8340;1520721195532;8341000;126
8341;1520721195670;8342000;134
8342;1520721195798;8343000;126
8343;1520721195929;8344000;128
8344;1520721196057;8345000;125
8345;1520721196195;8346000;136
8346;1520721196322;8347000;124
8347;1520721196446;8348000;121
8348;1520721196583;8349000;133
8349;1520721196711;8350000;126
8350;1520721196843;8351000;129
8351;1520721196974;8352000;128
8352;1520721197107;8353000;130
8353;1520721197230;8354000;120
8354;1520721197381;8355000;148
8355;1520721197512;8356000;128
8356;1520721197646;8357000;130
8357;1520721197777;8358000;129
8358;1520721197910;8359000;131
8359;1520721198042;8360000;129
8360;1520721198169;8361000;123
8361;1520721198293;8362000;123
8362;1520721198427;8363000;130
8363;1520721198565;8364000;136
8364;1520721198694;8365000;127
8365;1520721198826;8366000;129
8366;1520721198955;8367000;126
8367;1520721199088;8368000;129
8368;1520721199225;8369000;134
8369;1520721199352;8370000;124
8370;1520721199488;8371000;134
8371;1520721199613;8372000;121
8372;1520721199746;8373000;131
8373;1520721199884;8374000;134
8374;1520721200020;8375000;133
8375;1520721200154;8376000;130
8376;1520721200292;8377000;136
8377;1520721200419;8378000;124
8378;1520721200549;8379000;127
8379;1520721200672;8380000;121
8380;1520721200807;8381000;131
8381;1520721200942;8382000;133
8382;1520721201075;8383000;129
8383;1520721201211;8384000;133
8384;1520721201345;8385000;131
8385;1520721201484;8386000;137
8386;1520721201616;8387000;131
8387;1520721201749;8388000;130
8388;1520721201878;8389000;127
8389;1520721202006;8390000;125
8390;1520721202130;8391000;121
8391;1520721202258;8392000;124
8392;1520721202389;8393000;128
8393;1520721202520;8394000;128
8394;1520721202649;8395000;126
8395;1520721202782;8396000;131
8396;1520721202906;8397000;121
8397;1520721203037;8398000;128
8398;1520721203172;8399000;131
8399;1520721203304;8400000;131
8400;1520721203432;8401000;123
8401;1520721203563;8402000;129
8402;1520721203697;8403000;130
8403;1520721203824;8404000;125
8404;1520721203958;8405000;130
8405;1520721204093;8406000;131
8406;1520721204224;8407000;128
8407;1520721204358;8408000;130
8408;1520721204484;8409000;123
8409;1520721204621;8410000;134
8410;1520721204746;8411000;122
8411;1520721204876;8412000;127
8412;1520721205008;8413000;129
8413;1520721205139;8414000;128
8414;1520721205268;8415000;127
8415;1520721205402;8416000;131
8416;1520721205536;8417000;130
8417;1520721205681;8418000;142
8418;1520721205811;8419000;127
8419;1520721205941;8420000;127
8420;1520721206072;8421000;127
8421;1520721206202;8422000;128
8422;1520721206332;8423000;127
8423;1520721206471;8424000;135
8424;1520721206600;8425000;126
8425;1520721206733;8426000;130
8426;1520721206859;8427000;123
8427;1520721206992;8428000;129
8428;1520721207123;8429000;129
8429;1520721207253;8430000;127
8430;1520721207385;8431000;129
8431;1520721207513;8432000;125
8432;1520721207653;8433000;137
8433;1520721207789;8434000;131
8434;1520721207919;8435000;126
8435;1520721208052;8436000;131
8436;1520721208191;8437000;135
8437;1520721208318;8438000;125
8438;1520721208450;8439000;128
8439;1520721208586;8440000;134
8440;1520721208714;8441000;125
8441;1520721208851;8442000;134
8442;1520721209001;8443000;147
8443;1520721209127;8444000;124
8444;1520721209261;8445000;130
8445;1520721209404;8446000;138
8446;1520721209529;8447000;123
8447;1520721209667;8448000;133
8448;1520721209791;8449000;122
8449;1520721209926;8450000;131
8450;1520721210059;8451000;130
8451;1520721210184;8452000;122
8452;1520721210325;8453000;138
8453;1520721210456;8454000;129
8454;1520721210588;8455000;129
8455;1520721210718;8456000;128
8456;1520721210849;8457000;128
8457;1520721210980;8458000;128
8458;1520721211111;8459000;128
8459;1520721211240;8460000;125
8460;1520721211367;8461000;124
8461;1520721211514;8462000;144
8462;1520721211650;8463000;134
8463;1520721211787;8464000;134
8464;1520721211916;8465000;126
8465;1520721212042;8466000;123
8466;1520721212169;8467000;125
8467;1520721212305;8468000;134
8468;1520721212434;8469000;126
8469;1520721212562;8470000;125
8470;1520721212696;8471000;130
8471;1520721212829;8472000;130
8472;1520721212960;8473000;127
8473;1520721213096;8474000;134
8474;1520721213227;8475000;127
8475;1520721213357;8476000;127
8476;1520721213482;8477000;122
8477;1520721213623;8478000;138
8478;1520721213754;8479000;128
8479;1520721213887;8480000;129
8480;1520721214017;8481000;128
8481;1520721214148;8482000;127
8482;1520721214278;8483000;128
8483;1520721214403;8484000;122
8484;1520721214528;8485000;123
8485;1520721214661;8486000;130
8486;1520721214789;8487000;126
8487;1520721214921;8488000;130
8488;1520721215051;8489000;126
8489;1520721215241;8490000;187
8490;1520721215374;8491000;129
8491;1520721215507;8492000;131
8492;1520721215639;8493000;129
8493;1520721215769;8494000;127
8494;1520721215908;8495000;138
8495;1520721216042;8496000;130
8496;1520721216170;8497000;126
8497;1520721216309;8498000;136
8498;1520721216449;8499000;137
8499;1520721216580;8500000;127
8500;1520721216712;8501000;130
8501;1520721216845;8502000;131
8502;1520721216980;8503000;133
8503;1520721217106;8504000;123
8504;1520721217242;8505000;133
8505;1520721217380;8506000;135
8506;1520721217509;8507000;125
8507;1520721217636;8508000;125
8508;1520721217763;8509000;123
8509;1520721217893;8510000;127
8510;1520721218023;8511000;127
8511;1520721218148;8512000;121
8512;1520721218288;8513000;137
8513;1520721218415;8514000;124
8514;1520721218546;8515000;128
8515;1520721218687;8516000;137
8516;1520721218823;8517000;135
8517;1520721218950;8518000;123
8518;1520721219087;8519000;134
8519;1520721219220;8520000;128
8520;1520721219350;8521000;127
8521;1520721219479;8522000;127
8522;1520721219610;8523000;128
8523;1520721219739;8524000;126
8524;1520721219876;8525000;134
8525;1520721219999;8526000;120
8526;1520721220138;8527000;137
8527;1520721220266;8528000;125
8528;1520721220400;8529000;132
8529;1520721220533;8530000;131
8530;1520721220669;8531000;133
8531;1520721220807;8532000;134
8532;1520721220937;8533000;128
8533;1520721221064;8534000;122
8534;1520721221193;8535000;127
8535;1520721221333;8536000;136
8536;1520721221467;8537000;131
8537;1520721221595;8538000;124
8538;1520721221725;8539000;128
8539;1520721221862;8540000;134
8540;1520721221991;8541000;125
8541;1520721222136;8542000;142
8542;1520721222258;8543000;120
8543;1520721222390;8544000;129
8544;1520721222523;8545000;131
8545;1520721222652;8546000;126
8546;1520721222786;8547000;130
8547;1520721222921;8548000;133
8548;1520721223054;8549000;130
8549;1520721223179;8550000;121
8550;1520721223310;8551000;128
8551;1520721223438;8552000;124
8552;1520721223577;8553000;137
8553;1520721223706;8554000;125
8554;1520721223839;8555000;130
8555;1520721223965;8556000;122
8556;1520721224100;8557000;133
8557;1520721224223;8558000;121
8558;1520721224367;8559000;140
8559;1520721224499;8560000;130
8560;1520721224636;8561000;134
8561;1520721224771;8562000;132
8562;1520721224902;8563000;128
8563;1520721225030;8564000;125
8564;1520721225164;8565000;131
8565;1520721225292;8566000;125
8566;1520721225424;8567000;129
8567;1520721225562;8568000;134
8568;1520721225693;8569000;129
8569;1520721225821;8570000;124
8570;1520721225954;8571000;131
8571;1520721226081;8572000;123
8572;1520721226220;8573000;135
8573;1520721226356;8574000;132
8574;1520721226489;8575000;130
8575;1520721226618;8576000;127
8576;1520721226757;8577000;135
8577;1520721226887;8578000;128
8578;1520721227022;8579000;131
8579;1520721227149;8580000;124
8580;1520721227278;8581000;126
8581;1520721227428;8582000;149
8582;1520721227557;8583000;126
8583;1520721227682;8584000;122
8584;1520721227820;8585000;135
8585;1520721227950;8586000;126
8586;1520721228080;8587000;128
8587;1520721228211;8588000;127
8588;1520721228343;8589000;130
8589;1520721228467;8590000;121
8590;1520721228603;8591000;132
8591;1520721228734;8592000;127
8592;1520721228869;8593000;133
8593;1520721228999;8594000;127
8594;1520721229137;8595000;135
8595;1520721229263;8596000;123
8596;1520721229404;8597000;138
8597;1520721229535;8598000;129
8598;1520721229671;8599000;133
8599;1520721229808;8600000;134
8600;1520721229942;8601000;131
8601;1520721230067;8602000;122
8602;1520721230196;8603000;126
8603;1520721230330;8604000;131
8604;1520721230459;8605000;126
8605;1520721230585;8606000;122
8606;1520721230728;8607000;135
8607;1520721230858;8608000;126
8608;1520721230991;8609000;131
8609;1520721231112;8610000;118
8610;1520721231256;8611000;141
8611;1520721231393;8612000;134
8612;1520721231526;8613000;130
8613;1520721231657;8614000;128
8614;1520721231800;8615000;139
8615;1520721231926;8616000;124
8616;1520721232061;8617000;131
8617;1520721232194;8618000;130
8618;1520721232321;8619000;122
8619;1520721232450;8620000;128
8620;1520721232589;8621000;136
8621;1520721232713;8622000;120
8622;1520721232853;8623000;138
8623;1520721232983;8624000;126
8624;1520721233112;8625000;126
8625;1520721233243;8626000;127
8626;1520721233375;8627000;130
8627;1520721233507;8628000;128
8628;1520721233642;8629000;132
8629;1520721233781;8630000;136
8630;1520721233912;8631000;129
8631;1520721234038;8632000;124
8632;1520721234176;8633000;134
8633;1520721234315;8634000;137
8634;1520721234440;8635000;122
8635;1520721234579;8636000;136
8636;1520721234720;8637000;137
8637;1520721234861;8638000;138
8638;1520721234995;8639000;131
8639;1520721235124;8640000;126
8640;1520721235259;8641000;132
8641;1520721235390;8642000;128
8642;1520721235570;8643000;177
8643;1520721235704;8644000;130
8644;1520721235836;8645000;130
8645;1520721235965;8646000;126
8646;1520721236098;8647000;129
8647;1520721236232;8648000;131
8648;1520721236361;8649000;125
8649;1520721236502;8650000;138
8650;1520721236632;8651000;128
8651;1520721236768;8652000;133
8652;1520721236897;8653000;126
8653;1520721237032;8654000;133
8654;1520721237159;8655000;124
8655;1520721237288;8656000;125
8656;1520721237416;8657000;126
8657;1520721237542;8658000;123
8658;1520721237673;8659000;128
8659;1520721237816;8660000;139
8660;1520721237951;8661000;132
8661;1520721238079;8662000;125
8662;1520721238212;8663000;130
8663;1520721238344;8664000;128
8664;1520721238474;8665000;127
8665;1520721238606;8666000;130
8666;1520721238741;8667000;131
8667;1520721238875;8668000;132
8668;1520721239006;8669000;128
8669;1520721239144;8670000;134
8670;1520721239273;8671000;126
8671;1520721239406;8672000;131
8672;1520721239543;8673000;133
8673;1520721239684;8674000;138
8674;1520721239811;8675000;124
8675;1520721239947;8676000;132
8676;1520721240082;8677000;134
8677;1520721240213;8678000;127
8678;1520721240343;8679000;129
8679;1520721240480;8680000;132
8680;1520721240610;8681000;128
8681;1520721240745;8682000;131
8682;1520721240880;8683000;133
8683;1520721241013;8684000;130
8684;1520721241151;8685000;135
8685;1520721241283;8686000;128
8686;1520721241423;8687000;136
8687;1520721241553;8688000;128
8688;1520721241680;8689000;125
8689;1520721241814;8690000;129
8690;1520721241961;8691000;143
8691;1520721242092;8692000;128
8692;1520721242233;8693000;137
8693;1520721242372;8694000;137
8694;1520721242497;8695000;122
8695;1520721242635;8696000;134
8696;1520721242763;8697000;126
8697;1520721242896;8698000;129
8698;1520721243026;8699000;127
8699;1520721243162;8700000;133
8700;1520721243293;8701000;128
8701;1520721243422;8702000;127
8702;1520721243558;8703000;133
8703;1520721243733;8704000;171
8704;1520721243878;8705000;142
8705;1520721244012;8706000;130
8706;1520721244138;8707000;123
8707;1520721244270;8708000;129
8708;1520721244404;8709000;131
8709;1520721244535;8710000;128
8710;1520721244662;8711000;123
8711;1520721244787;8712000;122
8712;1520721244924;8713000;134
8713;1520721245053;8714000;128
8714;1520721245188;8715000;132
8715;1520721245317;8716000;126
8716;1520721245442;8717000;122
8717;1520721245581;8718000;136
8718;1520721245710;8719000;126
8719;1520721245847;8720000;135
8720;1520721245978;8721000;128
8721;1520721246107;8722000;125
8722;1520721246240;8723000;130
8723;1520721246374;8724000;131
8724;1520721246506;8725000;130
8725;1520721246639;8726000;130
8726;1520721246774;8727000;132
8727;1520721246914;8728000;135
8728;1520721247051;8729000;133
8729;1520721247185;8730000;131
8730;1520721247318;8731000;132
8731;1520721247445;8732000;123
8732;1520721247584;8733000;137
8733;1520721247716;8734000;129
8734;1520721247847;8735000;128
8735;1520721247977;8736000;126
8736;1520721248110;8737000;130
8737;1520721248241;8738000;128
8738;1520721248374;8739000;129
8739;1520721248503;8740000;126
8740;1520721248638;8741000;132
8741;1520721248767;8742000;126
8742;1520721248898;8743000;128
8743;1520721249024;8744000;124
8744;1520721249161;8745000;133
8745;1520721249290;8746000;126
8746;1520721249420;8747000;127
8747;1520721249554;8748000;131
8748;1520721249688;8749000;129
8749;1520721249818;8750000;128
8750;1520721249953;8751000;130
8751;1520721250080;8752000;124
8752;1520721250214;8753000;130
8753;1520721250338;8754000;122
8754;1520721250474;8755000;132
8755;1520721250608;8756000;130
8756;1520721250742;8757000;131
8757;1520721250871;8758000;126
8758;1520721251008;8759000;134
8759;1520721251141;8760000;129
8760;1520721251276;8761000;133
8761;1520721251401;8762000;121
8762;1520721251542;8763000;138
8763;1520721251671;8764000;126
8764;1520721251809;8765000;135
8765;1520721251938;8766000;125
8766;1520721252074;8767000;133
8767;1520721252199;8768000;122
8768;1520721252337;8769000;135
8769;1520721252465;8770000;125
8770;1520721252603;8771000;136
8771;1520721252727;8772000;120
8772;1520721252857;8773000;127
8773;1520721253008;8774000;147
8774;1520721253138;8775000;127
8775;1520721253269;8776000;128
8776;1520721253400;8777000;129
8777;1520721253536;8778000;134
8778;1520721253669;8779000;130
8779;1520721253804;8780000;132
8780;1520721253941;8781000;134
8781;1520721254077;8782000;133
8782;1520721254208;8783000;128
8783;1520721254333;8784000;121
8784;1520721254463;8785000;127
8785;1520721254596;8786000;129
8786;1520721254732;8787000;134
8787;1520721254862;8788000;127
8788;1520721254996;8789000;132
8789;1520721255125;8790000;125
8790;1520721255264;8791000;136
8791;1520721255389;8792000;121
8792;1520721255521;8793000;129
8793;1520721255651;8794000;127
8794;1520721255796;8795000;142
8795;1520721255930;8796000;130
8796;1520721256067;8797000;135
8797;1520721256199;8798000;128
8798;1520721256328;8799000;126
8799;1520721256460;8800000;128
8800;1520721256589;8801000;126
8801;1520721256720;8802000;128
8802;1520721256851;8803000;129
8803;1520721256980;8804000;124
8804;1520721257106;8805000;124
8805;1520721257246;8806000;136
8806;1520721257377;8807000;128
8807;1520721257514;8808000;134
8808;1520721257650;8809000;134
8809;1520721257784;8810000;131
8810;1520721257916;8811000;129
8811;1520721258051;8812000;131
8812;1520721258186;8813000;133
8813;1520721258315;8814000;125
8814;1520721258449;8815000;131
8815;1520721258584;8816000;132
8816;1520721258717;8817000;130
8817;1520721258857;8818000;136
8818;1520721258988;8819000;128
8819;1520721259122;8820000;130
8820;1520721259247;8821000;122
8821;1520721259377;8822000;126
8822;1520721259507;8823000;128
8823;1520721259636;8824000;125
8824;1520721259763;8825000;124
8825;1520721259901;8826000;135
8826;1520721260030;8827000;126
8827;1520721260163;8828000;129
8828;1520721260297;8829000;133
8829;1520721260430;8830000;129
8830;1520721260562;8831000;130
8831;1520721260689;8832000;124
8832;1520721260818;8833000;127
8833;1520721260949;8834000;129
8834;1520721261084;8835000;132
8835;1520721261211;8836000;124
8836;1520721261350;8837000;136
8837;1520721261478;8838000;124
8838;1520721261614;8839000;133
8839;1520721261743;8840000;125
8840;1520721261875;8841000;130
8841;1520721262010;8842000;131
8842;1520721262138;8843000;126
8843;1520721262270;8844000;129
8844;1520721262406;8845000;133
8845;1520721262534;8846000;124
8846;1520721262667;8847000;132
8847;1520721262817;8848000;146
8848;1520721262949;8849000;130
8849;1520721263085;8850000;132
8850;1520721263221;8851000;133
8851;1520721263361;8852000;136
8852;1520721263495;8853000;132
8853;1520721263626;8854000;127
8854;1520721263763;8855000;134
8855;1520721263894;8856000;128
8856;1520721264025;8857000;128
8857;1520721264160;8858000;130
8858;1520721264292;8859000;130
8859;1520721264420;8860000;124
8860;1520721264553;8861000;132
8861;1520721264681;8862000;123
8862;1520721264843;8863000;136
8863;1520721264970;8864000;125
8864;1520721265102;8865000;129
8865;1520721265229;8866000;125
8866;1520721265362;8867000;129
8867;1520721265499;8868000;135
8868;1520721265633;8869000;130
8869;1520721265759;8870000;124
8870;1520721265893;8871000;131
8871;1520721266022;8872000;126
8872;1520721266161;8873000;135
8873;1520721266289;8874000;125
8874;1520721266419;8875000;126
8875;1520721266552;8876000;132
8876;1520721266681;8877000;125
8877;1520721266815;8878000;130
8878;1520721266949;8879000;132
8879;1520721267077;8880000;125
8880;1520721267212;8881000;134
8881;1520721267343;8882000;129
8882;1520721267476;8883000;130
8883;1520721267604;8884000;125
8884;1520721267742;8885000;134
8885;1520721267875;8886000;130
8886;1520721268010;8887000;133
8887;1520721268136;8888000;123
8888;1520721268278;8889000;138
8889;1520721268408;8890000;127
8890;1520721268545;8891000;134
8891;1520721268675;8892000;127
8892;1520721268812;8893000;133
8893;1520721268946;8894000;131
8894;1520721269074;8895000;126
8895;1520721269208;8896000;132
8896;1520721269340;8897000;129
8897;1520721269474;8898000;130
8898;1520721269610;8899000;132
8899;1520721269737;8900000;125
8900;1520721269868;8901000;128
8901;1520721270002;8902000;131
8902;1520721270132;8903000;126
8903;1520721270264;8904000;129
8904;1520721270397;8905000;130
8905;1520721270526;8906000;126
8906;1520721270664;8907000;135
8907;1520721270792;8908000;124
8908;1520721270927;8909000;131
8909;1520721271057;8910000;126
8910;1520721271198;8911000;138
8911;1520721271339;8912000;137
8912;1520721271474;8913000;132
8913;1520721271602;8914000;126
8914;1520721271735;8915000;129
8915;1520721271863;8916000;126
8916;1520721271996;8917000;130
8917;1520721272127;8918000;128
8918;1520721272252;8919000;122
8919;1520721272389;8920000;134
8920;1520721272517;8921000;126
8921;1520721272647;8922000;127
8922;1520721272784;8923000;134
8923;1520721272916;8924000;129
8924;1520721273050;8925000;131
8925;1520721273181;8926000;128
8926;1520721273313;8927000;128
8927;1520721273439;8928000;124
8928;1520721273585;8929000;142
8929;1520721273710;8930000;122
8930;1520721273840;8931000;126
8931;1520721273977;8932000;135
8932;1520721274105;8933000;124
8933;1520721274243;8934000;134
8934;1520721274374;8935000;128
8935;1520721274516;8936000;139
8936;1520721274650;8937000;132
8937;1520721274783;8938000;129
8938;1520721274914;8939000;128
8939;1520721275052;8940000;135
8940;1520721275179;8941000;124
8941;1520721275310;8942000;128
8942;1520721275437;8943000;123
8943;1520721275577;8944000;138
8944;1520721275709;8945000;127
8945;1520721275852;8946000;142
8946;1520721275981;8947000;126
8947;1520721276113;8948000;128
8948;1520721276244;8949000;128
8949;1520721276375;8950000;128
8950;1520721276505;8951000;128
8951;1520721276642;8952000;133
8952;1520721276776;8953000;131
8953;1520721276906;8954000;126
8954;1520721277032;8955000;123
8955;1520721277163;8956000;127
8956;1520721277286;8957000;121
8957;1520721277449;8958000;158
8958;1520721277582;8959000;130
8959;1520721277711;8960000;127
8960;1520721277847;8961000;132
8961;1520721277982;8962000;132
8962;1520721278112;8963000;127
8963;1520721278244;8964000;129
8964;1520721278376;8965000;129
8965;1520721278509;8966000;130
8966;1520721278635;8967000;122
8967;1520721278762;8968000;125
8968;1520721278897;8969000;132
8969;1520721279042;8970000;141
8970;1520721279167;8971000;122
8971;1520721279298;8972000;129
8972;1520721279436;8973000;135
8973;1520721279569;8974000;131
8974;1520721279699;8975000;126
8975;1520721279839;8976000;136
8976;1520721279977;8977000;136
8977;1520721280106;8978000;126
8978;1520721280241;8979000;133
8979;1520721280371;8980000;127
8980;1520721280508;8981000;134
8981;1520721280639;8982000;127
8982;1520721280771;8983000;129
8983;1520721280899;8984000;126
8984;1520721281032;8985000;130
8985;1520721281167;8986000;132
8986;1520721281307;8987000;136
8987;1520721281437;8988000;128
8988;1520721281570;8989000;131
8989;1520721281698;8990000;123
8990;1520721281826;8991000;127
8991;1520721281952;8992000;122
8992;1520721282085;8993000;130
8993;1520721282218;8994000;129
8994;1520721282352;8995000;131
8995;1520721282480;8996000;125
8996;1520721282614;8997000;131
8997;1520721282744;8998000;127
8998;1520721282877;8999000;129
8999;1520721283010;9000000;131
9000;1520721283147;9001000;133
9001;1520721283273;9002000;124
9002;1520721283409;9003000;133
9003;1520721283545;9004000;132
9004;1520721283675;9005000;126
9005;1520721283808;9006000;129
9006;1520721283943;9007000;132
9007;1520721284072;9008000;127
9008;1520721284206;9009000;130
9009;1520721284334;9010000;126
9010;1520721284462;9011000;125
9011;1520721284605;9012000;140
9012;1520721284739;9013000;131
9013;1520721284872;9014000;130
9014;1520721285018;9015000;143
9015;1520721285150;9016000;129
9016;1520721285296;9017000;143
9017;1520721285429;9018000;130
9018;1520721285562;9019000;130
9019;1520721285691;9020000;127
9020;1520721285820;9021000;126
9021;1520721285951;9022000;128
9022;1520721286087;9023000;133
9023;1520721286213;9024000;122
9024;1520721286352;9025000;136
9025;1520721286482;9026000;129
9026;1520721286616;9027000;130
9027;1520721286754;9028000;136
9028;1520721286890;9029000;133
9029;1520721287020;9030000;126
9030;1520721287149;9031000;126
