Tarefa;T1-AntesDaElasticidade;T2-DepoisDaElasticidade
5879;1520720832537;1520720832537
5880;1520720832716;1520720832716
5881;1520720832886;1520720832886
5882;1520720833054;1520720833054
5883;1520720833229;1520720833229
5884;1520720833402;1520720833402
5885;1520720833574;1520720833575
5886;1520720833746;1520720833746
5887;1520720833920;1520720833920
5888;1520720834093;1520720834094
5889;1520720834264;1520720834265
5890;1520720834438;1520720834438
5891;1520720834611;1520720834611
5892;1520720834780;1520720834780
5893;1520720834954;1520720834954
5894;1520720835130;1520720835131
5895;1520720835308;1520720835308
5896;1520720835480;1520720835481
5897;1520720835653;1520720835654
5898;1520720835824;1520720835824
5899;1520720835999;1520720836000
5900;1520720836175;1520720836175
5901;1520720836348;1520720836348
5902;1520720836522;1520720836523
5903;1520720836694;1520720836694
5904;1520720836868;1520720836868
5905;1520720837039;1520720837039
5906;1520720837215;1520720837215
5907;1520720837388;1520720837388
5908;1520720837561;1520720837561
5909;1520720837731;1520720837731
5910;1520720837904;1520720837904
5911;1520720838081;1520720838081
5912;1520720838255;1520720838255
5913;1520720838430;1520720838430
5914;1520720838603;1520720838603
5915;1520720838773;1520720838774
5916;1520720838949;1520720838950
5917;1520720839124;1520720839125
5918;1520720839300;1520720839300
5919;1520720839467;1520720839467
5920;1520720839638;1520720839638
5921;1520720839812;1520720839812
5922;1520720839983;1520720839983
5923;1520720840157;1520720840157
5924;1520720840332;1520720840332
5925;1520720840511;1520720840511
5926;1520720840682;1520720840682
5927;1520720840857;1520720840857
5928;1520720841027;1520720841027
5929;1520720841199;1520720841199
5930;1520720841377;1520720841377
5931;1520720841546;1520720841546
5932;1520720841720;1520720841721
5933;1520720841908;1520720841908
5934;1520720842083;1520720842084
5935;1520720842258;1520720842259
5936;1520720842427;1520720842427
5937;1520720842597;1520720842597
5938;1520720842768;1520720842769
5939;1520720842939;1520720842939
5940;1520720843105;1520720843105
5941;1520720843277;1520720843277
5942;1520720843452;1520720843452
5943;1520720843622;1520720843623
5944;1520720843792;1520720843793
5945;1520720843965;1520720843965
5946;1520720844139;1520720844140
5947;1520720844309;1520720844309
5948;1520720844483;1520720844483
5949;1520720844657;1520720844657
5950;1520720844832;1520720844832
5951;1520720844999;1520720844999
5952;1520720845168;1520720845168
5953;1520720845339;1520720845339
5954;1520720845509;1520720845510
5955;1520720845682;1520720845682
5956;1520720845855;1520720845856
5957;1520720846023;1520720846023
5958;1520720846195;1520720846195
5959;1520720846364;1520720846364
5960;1520720846535;1520720846535
5961;1520720846707;1520720846707
5962;1520720846877;1520720846877
5963;1520720847050;1520720847050
5964;1520720847222;1520720847222
5965;1520720847391;1520720847391
5966;1520720847561;1520720847561
5967;1520720847736;1520720847737
5968;1520720847907;1520720847907
5969;1520720848075;1520720848075
5970;1520720848251;1520720848251
5971;1520720848428;1520720848428
5972;1520720848604;1520720848604
5973;1520720848777;1520720848777
5974;1520720848945;1520720848945
5975;1520720849114;1520720849114
5976;1520720849287;1520720849288
5977;1520720849461;1520720849461
5978;1520720849632;1520720849632
5979;1520720849799;1520720849799
5980;1520720849965;1520720849965
5981;1520720850136;1520720850137
5982;1520720850308;1520720850308
5983;1520720850491;1520720850491
5984;1520720850666;1520720850666
5985;1520720850839;1520720850839
5986;1520720851009;1520720851009
5987;1520720851184;1520720851184
5988;1520720851350;1520720851351
5989;1520720851521;1520720851521
5990;1520720851693;1520720851694
5991;1520720851870;1520720851870
5992;1520720852039;1520720852039
5993;1520720852210;1520720852210
5994;1520720852378;1520720852378
5995;1520720852550;1520720852550
5996;1520720852720;1520720852721
5997;1520720852889;1520720852889
5998;1520720853060;1520720853061
5999;1520720853234;1520720853234
6000;1520720853410;1520720853411
6001;1520720853582;1520720853583
6002;1520720853755;1520720853755
6003;1520720853924;1520720853925
6004;1520720854095;1520720854095
6005;1520720854264;1520720854264
6006;1520720854434;1520720854434
6007;1520720854603;1520720854603
6008;1520720854776;1520720854776
6009;1520720854941;1520720854942
6010;1520720855110;1520720855110
6011;1520720855274;1520720855274
6012;1520720855450;1520720855450
6013;1520720855621;1520720855621
6014;1520720855790;1520720855790
6015;1520720855962;1520720855963
6016;1520720856129;1520720856129
6017;1520720856299;1520720856299
6018;1520720856467;1520720856467
6019;1520720856638;1520720856638
6020;1520720856808;1520720856809
6021;1520720856992;1520720856992
6022;1520720857160;1520720857160
6023;1520720857329;1520720857329
6024;1520720857508;1520720857508
6025;1520720857675;1520720857675
6026;1520720857846;1520720857846
6027;1520720858015;1520720858015
6028;1520720858185;1520720858186
6029;1520720858351;1520720858353
6030;1520720858517;1520720858518
6031;1520720858689;1520720858689
6032;1520720858860;1520720858861
6033;1520720859027;1520720859027
6034;1520720859194;1520720859194
6035;1520720859370;1520720859370
6036;1520720859538;1520720859538
6037;1520720859705;1520720859705
6038;1520720859875;1520720859875
6039;1520720860041;1520720860041
6040;1520720860211;1520720860211
6041;1520720860382;1520720860382
6042;1520720860550;1520720860551
6043;1520720860726;1520720860727
6044;1520720860896;1520720860896
6045;1520720861065;1520720861066
6046;1520720861233;1520720861234
6047;1520720861403;1520720861403
6048;1520720861570;1520720861570
6049;1520720861740;1520720861741
6050;1520720861908;1520720861909
6051;1520720862078;1520720862079
6052;1520720862245;1520720862245
6053;1520720862410;1520720862410
6054;1520720862578;1520720862578
6055;1520720862747;1520720862748
6056;1520720862916;1520720862917
6057;1520720863085;1520720863085
6058;1520720863251;1520720863252
6059;1520720863421;1520720863421
6060;1520720863593;1520720863593
6061;1520720863775;1520720863775
6062;1520720863970;1520720863970
6063;1520720864158;1520720864159
6064;1520720864340;1520720864340
6065;1520720864526;1520720864526
6066;1520720864696;1520720864696
6067;1520720864865;1520720864865
6068;1520720865032;1520720865032
6069;1520720865197;1520720865197
6070;1520720865368;1520720865368
6071;1520720865534;1520720865534
6072;1520720865709;1520720865709
6073;1520720865877;1520720865877
6074;1520720866039;1520720866039
6075;1520720866205;1520720866205
6076;1520720866370;1520720866370
6077;1520720866537;1520720866537
6078;1520720866705;1520720866706
6079;1520720866873;1520720866874
6080;1520720867038;1520720867039
6081;1520720867209;1520720867210
6082;1520720867374;1520720867374
6083;1520720867541;1520720867541
6084;1520720867707;1520720867707
6085;1520720867876;1520720867876
6086;1520720868040;1520720868041
6087;1520720868210;1520720868210
6088;1520720868378;1520720868378
6089;1520720868549;1520720868549
6090;1520720868718;1520720868719
6091;1520720868891;1520720868891
6092;1520720869061;1520720869061
6093;1520720869234;1520720869234
6094;1520720869399;1520720869399
6095;1520720869570;1520720869570
6096;1520720869730;1520720869730
6097;1520720869900;1520720869900
6098;1520720870071;1520720870071
6099;1520720870243;1520720870243
6100;1520720870409;1520720870409
6101;1520720870579;1520720870579
6102;1520720870745;1520720870745
6103;1520720870912;1520720870912
6104;1520720871083;1520720871083
6105;1520720871247;1520720871247
6106;1520720871413;1520720871413
6107;1520720871579;1520720871580
6108;1520720871745;1520720871745
6109;1520720871904;1520720871905
6110;1520720872086;1520720872086
6111;1520720872250;1520720872250
6112;1520720872417;1520720872417
6113;1520720872590;1520720872590
6114;1520720872764;1520720872765
6115;1520720872941;1520720872941
6116;1520720873104;1520720873104
6117;1520720873268;1520720873269
6118;1520720873436;1520720873437
6119;1520720873601;1520720873602
6120;1520720873766;1520720873767
6121;1520720873931;1520720873932
6122;1520720874099;1520720874099
6123;1520720874263;1520720874263
6124;1520720874435;1520720874435
6125;1520720874604;1520720874604
6126;1520720874771;1520720874772
6127;1520720874934;1520720874934
6128;1520720875098;1520720875098
6129;1520720875263;1520720875264
6130;1520720875433;1520720875433
6131;1520720875639;1520720875640
6132;1520720875807;1520720875807
6133;1520720875973;1520720875973
6134;1520720876139;1520720876139
6135;1520720876309;1520720876310
6136;1520720876475;1520720876475
6137;1520720876639;1520720876640
6138;1520720876818;1520720876818
6139;1520720876984;1520720876984
6140;1520720877147;1520720877147
6141;1520720877325;1520720877325
6142;1520720877501;1520720877501
6143;1520720877670;1520720877670
6144;1520720877837;1520720877837
6145;1520720878002;1520720878002
6146;1520720878164;1520720878164
6147;1520720878329;1520720878329
6148;1520720878494;1520720878495
6149;1520720878657;1520720878657
6150;1520720878825;1520720878825
6151;1520720878989;1520720878990
6152;1520720879153;1520720879153
6153;1520720879317;1520720879317
6154;1520720879486;1520720879486
6155;1520720879648;1520720879649
6156;1520720879815;1520720879815
6157;1520720879977;1520720879977
6158;1520720880144;1520720880145
6159;1520720880306;1520720880306
6160;1520720880472;1520720880472
6161;1520720880640;1520720880640
6162;1520720880807;1520720880808
6163;1520720880982;1520720880982
6164;1520720881168;1520720881169
6165;1520720881342;1520720881343
6166;1520720881517;1520720881517
6167;1520720881687;1520720881687
6168;1520720881849;1520720881850
6169;1520720882011;1520720882011
6170;1520720882177;1520720882177
6171;1520720882334;1520720882334
6172;1520720882498;1520720882499
6173;1520720882663;1520720882663
6174;1520720882826;1520720882827
6175;1520720882990;1520720882990
6176;1520720883154;1520720883154
6177;1520720883316;1520720883316
6178;1520720883480;1520720883480
6179;1520720883645;1520720883645
6180;1520720883812;1520720883812
6181;1520720883972;1520720883973
6182;1520720884140;1520720884141
6183;1520720884301;1520720884301
6184;1520720884463;1520720884463
6185;1520720884632;1520720884632
6186;1520720884795;1520720884795
6187;1520720884972;1520720884973
6188;1520720885140;1520720885140
6189;1520720885298;1520720885298
6190;1520720885459;1520720885459
6191;1520720885624;1520720885624
6192;1520720885787;1520720885787
6193;1520720885946;1520720885946
6194;1520720886111;1520720886111
6195;1520720886271;1520720886271
6196;1520720886435;1520720886435
6197;1520720886598;1520720886598
6198;1520720886764;1520720886764
6199;1520720886930;1520720886931
6200;1520720887094;1520720887094
6201;1520720887256;1520720887256
6202;1520720887421;1520720887421
6203;1520720887589;1520720887590
6204;1520720887755;1520720887755
6205;1520720887915;1520720887916
6206;1520720888081;1520720888081
6207;1520720888244;1520720888245
6208;1520720888408;1520720888409
6209;1520720888570;1520720888570
6210;1520720888736;1520720888737
6211;1520720888902;1520720888902
6212;1520720889064;1520720889064
6213;1520720889227;1520720889228
6214;1520720889392;1520720889393
6215;1520720889555;1520720889555
6216;1520720889718;1520720889718
6217;1520720889877;1520720889877
6218;1520720890041;1520720890041
6219;1520720890201;1520720890201
6220;1520720890362;1520720890362
6221;1520720890524;1520720890524
6222;1520720890685;1520720890685
6223;1520720890845;1520720890846
6224;1520720891007;1520720891008
6225;1520720891169;1520720891169
6226;1520720891329;1520720891329
6227;1520720891487;1520720891487
6228;1520720891659;1520720891660
6229;1520720891826;1520720891826
6230;1520720891990;1520720891991
6231;1520720892148;1520720892149
6232;1520720892305;1520720892306
6233;1520720892468;1520720892468
6234;1520720892631;1520720892631
6235;1520720892792;1520720892793
6236;1520720892953;1520720892954
6237;1520720893118;1520720893118
6238;1520720893275;1520720893275
6239;1520720893441;1520720893442
6240;1520720893599;1520720893600
6241;1520720893761;1520720893761
6242;1520720893924;1520720893924
6243;1520720894089;1520720894090
6244;1520720894250;1520720894250
6245;1520720894416;1520720894416
6246;1520720894579;1520720894579
6247;1520720894745;1520720894746
6248;1520720894909;1520720894909
6249;1520720895073;1520720895075
6250;1520720895236;1520720895236
6251;1520720895400;1520720895400
6252;1520720895560;1520720895560
6253;1520720895725;1520720895726
6254;1520720895893;1520720895893
6255;1520720896057;1520720896058
6256;1520720896217;1520720896217
6257;1520720896381;1520720896381
6258;1520720896540;1520720896541
6259;1520720896704;1520720896704
6260;1520720896867;1520720896868
6261;1520720897028;1520720897028
6262;1520720897192;1520720897192
6263;1520720897354;1520720897354
6264;1520720897513;1520720897514
6265;1520720897677;1520720897677
6266;1520720897839;1520720897839
6267;1520720897998;1520720897998
6268;1520720898156;1520720898157
6269;1520720898318;1520720898318
6270;1520720898480;1520720898480
6271;1520720898639;1520720898639
6272;1520720898798;1520720898798
6273;1520720898961;1520720898961
6274;1520720899164;1520720899165
6275;1520720899325;1520720899325
6276;1520720899488;1520720899489
6277;1520720899648;1520720899649
6278;1520720899812;1520720899813
6279;1520720899974;1520720899974
6280;1520720900137;1520720900137
6281;1520720900301;1520720900302
6282;1520720900463;1520720900463
6283;1520720900621;1520720900622
6284;1520720900783;1520720900783
6285;1520720900946;1520720900946
6286;1520720901109;1520720901109
6287;1520720901268;1520720901268
6288;1520720901430;1520720901430
6289;1520720901588;1520720901588
6290;1520720901760;1520720901760
6291;1520720901920;1520720901920
6292;1520720902081;1520720902082
6293;1520720902244;1520720902245
6294;1520720902405;1520720902407
6295;1520720902562;1520720902562
6296;1520720902720;1520720902720
6297;1520720902880;1520720902880
6298;1520720903038;1520720903038
6299;1520720903205;1520720903206
6300;1520720903367;1520720903367
6301;1520720903528;1520720903528
6302;1520720903690;1520720903691
6303;1520720903850;1520720903851
6304;1520720904012;1520720904012
6305;1520720904172;1520720904172
6306;1520720904334;1520720904335
6307;1520720904494;1520720904495
6308;1520720904653;1520720904654
6309;1520720904812;1520720904812
6310;1520720904969;1520720904969
6311;1520720905131;1520720905131
